NCBItaxID	Taxonomy	Species	RefSeqCounts
ncbi_2292077		Vagococcus sp. AM17-17	1
ncbi_363844		Variovorax ginsengisoli	1
ncbi_2496118		Variovorax sp. 553	1
ncbi_2496119		Variovorax sp. 679	1
ncbi_2021406		Variovorax sp. B2	1
ncbi_2021405		Variovorax sp. B4	1
ncbi_2135501		Variovorax sp. GV004	1
ncbi_2135733		Variovorax sp. GV008	1
ncbi_2135502		Variovorax sp. GV014	1
ncbi_2135503		Variovorax sp. GV035	1
ncbi_2135734		Variovorax sp. GV040	1
ncbi_2135504		Variovorax sp. GV042	1
ncbi_2135735		Variovorax sp. GV051	1
ncbi_1566275		Variovorax sp. NFACC26	1
ncbi_1566274		Variovorax sp. NFACC27	1
ncbi_1566273		Variovorax sp. NFACC28	1
ncbi_1566272		Variovorax sp. NFACC29	1
ncbi_1884311		Variovorax sp. OK202	1
ncbi_1882775		Variovorax sp. OK212	1
ncbi_207745		Variovorax sp. WDL1	1
ncbi_450749		Veillonella sp. 6_1_27	1
ncbi_2292078		Veillonella sp. AF42-16	1
ncbi_2292378		Veillonella sp. AM51-8BH	1
ncbi_1203593		Veillonella sp. HPA0037	1
ncbi_107706		Veillonellaceae bacterium SB90	1
ncbi_1208308		Vibrio neocaledonicus	1
ncbi_1884468		Vibrio sp. 10N.222.54.B6	1
ncbi_1884469		Vibrio sp. 10N.222.54.F10	1
ncbi_1884471		Vibrio sp. 10N.222.55.F9	1
ncbi_1880841		Vibrio sp. 10N.261.45.A1	1
ncbi_1880842		Vibrio sp. 10N.261.45.A6	1
ncbi_1903177		Vibrio sp. 10N.261.45.E1	1
ncbi_1880843		Vibrio sp. 10N.261.45.E11	1
ncbi_1880844		Vibrio sp. 10N.261.45.E2	1
ncbi_1880845		Vibrio sp. 10N.261.46.E8	1
ncbi_1880848		Vibrio sp. 10N.261.49.E11	1
ncbi_1884473		Vibrio sp. 10N.261.52.E5	1
ncbi_1884474		Vibrio sp. 10N.261.54.C3	1
ncbi_2056188		Vibrio sp. 10N.286.45.A3	1
ncbi_1880852		Vibrio sp. 10N.286.45.B6	1
ncbi_1884476		Vibrio sp. 10N.286.45.E10	1
ncbi_1880854		Vibrio sp. 10N.286.49.B1	1
ncbi_1880856		Vibrio sp. 10N.286.49.C2	1
ncbi_1884478		Vibrio sp. 10N.286.55.C11	1
ncbi_1884479		Vibrio sp. 10N.286.55.E10	1
ncbi_1884480		Vibrio sp. 10N.286.55.E12	1
ncbi_2204202		Vibrio sp. 2016V-1114	1
ncbi_1638951		Vibrio sp. ECSMB14105	1
ncbi_1638949		Vibrio sp. ECSMB14106	1
ncbi_1207422		Vibrio sp. Evh13	1
ncbi_1507970		Vibrio sp. J2-1	1
ncbi_1434844		Vibrio sp. JB196	1
ncbi_1904359		Vibrio sp. SALL6	1
ncbi_1853257		Vibrio sp. UCD-FRSSP16_10	1
ncbi_1853258		Vibrio sp. UCD-FRSSP16_30	1
ncbi_1982231		Vibrio sp. V02_P2A34T13	1
ncbi_1938659		Vibrio sp. V04_P4A5T148	1
ncbi_1938660		Vibrio sp. V05_P4A8T149	1
ncbi_1938661		Vibrio sp. V06_P1A73T115	1
ncbi_1938662		Vibrio sp. V07_P2A8T137	1
ncbi_1938665		Vibrio sp. V10_P2A27P122	1
ncbi_1938668		Vibrio sp. V14_P6S14T42	1
ncbi_1938670		Vibrio sp. V17_P4S1T151	1
ncbi_1938671		Vibrio sp. V18_P1S4T112	1
ncbi_2047825		Vibrio sp. V1B	1
ncbi_1938673		Vibrio sp. V20_P4S3T152	1
ncbi_621109		Virgibacillus subterraneus	1
ncbi_263476		Viridibacillus arenosi	1
ncbi_263476		Viridibacillus arenosi FSL R5-213	1
ncbi_1777865		Weissella sp. DD23	1
ncbi_1977105		Wenzhou Crab Virus 1	1
ncbi_1608095		Wenzhou Shrimp Virus 1	1
ncbi_1608094		Wenzhou Tick Virus	1
ncbi_2301225		Wenzhouxiangella sp. 15190	1
ncbi_167957		Wolbachia endosymbiont of Aedes albopictus	1
ncbi_1335053		Wolbachia endosymbiont of Chrysomya megacephala	1
ncbi_263438		Wolbachia endosymbiont of Culex pipiens molestus	1
ncbi_263437		Wolbachia endosymbiont of Culex quinquefasciatus JHB	1
ncbi_263437		Wolbachia endosymbiont of Culex quinquefasciatus Pel	1
ncbi_1633785		Wolbachia endosymbiont of Drosophila incompta	1
ncbi_163164		Wolbachia endosymbiont of Drosophila melanogaster	1
ncbi_260917		Wolbachia endosymbiont of Drosophila santomea	1
ncbi_2033655		Wolbachia endosymbiont of Drosophila subpulchrella	1
ncbi_260916		Wolbachia endosymbiont of Drosophila teissieri	1
ncbi_260915		Wolbachia endosymbiont of Drosophila yakuba	1
ncbi_77037		Wolbachia endosymbiont of Muscidifurax uniraptor	1
ncbi_1854761		Wolbachia endosymbiont of Nomada ferruginata	1
ncbi_1854759		Wolbachia endosymbiont of Nomada flava	1
ncbi_1854758		Wolbachia endosymbiont of Nomada leucophthalma	1
ncbi_1854760		Wolbachia endosymbiont of Nomada panzeri	1
ncbi_1620420		Wolbachia endosymbiont of Operophtera brumata	1
ncbi_553633		Wolbachia endosymbiont str. valsugana of Drosophila suzukii	1
ncbi_329647		Wolbachia endosymbiont wPip_Mol of Culex molestus	1
ncbi_163164		Wolbachia pipientis wMelPop	1
ncbi_1912095		Wolbachia sp. wMel_AMD	1
ncbi_1911515		Wolbachia sp. wMel_KL	1
ncbi_66084		Wolbachia sp. wRi	2
ncbi_1980542		Wuchang Cockroach Virus 1	1
ncbi_2507299		Wuchang Cockroach Virus 3	1
ncbi_1923688		Wuchang cockroach Virus 4	1
ncbi_1608100		Wuhan Ant Virus	1
ncbi_2509284		Wuhan Fly Virus 1	1
ncbi_1608102		Wuhan Fly Virus 2	1
ncbi_2509386		Wuhan horsefly Virus	1
ncbi_1923704		Wuhan horsefly Virus 3	1
ncbi_1608105		Wuhan House Fly Virus 2	1
ncbi_1608114		Wuhan Louse Fly Virus 10	1
ncbi_1978541		Wuhan Louse Fly Virus 5	1
ncbi_2507311		Wuhan Louse Fly Virus 6	1
ncbi_2507304		Wuhan Louse Fly Virus 7	1
ncbi_1608123		Wuhan Louse Fly Virus 9	1
ncbi_2509286		Wuhan Millipede Virus 2	1
ncbi_1980544		Wuhan Mosquito Virus 2	1
ncbi_1608133		Wuhan Mosquito Virus 8	1
ncbi_1608134		Wuhan Mosquito Virus 9	1
ncbi_1608137		Wuhan Tick Virus 1	1
ncbi_1168059		Xanthobacteraceae bacterium 501b	1
ncbi_2032579		Xanthomonadaceae bacterium NML91-0268	1
ncbi_2032567		Xanthomonadaceae bacterium NML93-0793	1
ncbi_2032568		Xanthomonadaceae bacterium NML93-0831	1
ncbi_1891621		Xanthomonas sp. CFBP 7912	1
ncbi_2182387		Xanthomonas sp. DAR33341	1
ncbi_1680158		Xanthomonas sp. ISO98C4	1
ncbi_351672		Xenorhabdus griffiniae	1
ncbi_742178		Xenorhabdus sp. GDc328	1
ncbi_1839800		Yersinia sp. FDAARGOS_228	1
ncbi_1179669		Yersinia sp. KBS0713	1
ncbi_2500535		Yersiniaceae bacterium	1
