NCBItaxID	Species	Taxonomy
ncbi_2023139	Rhodococcus sp. 15-725-2-2b	root|_d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Nocardiaceae|g__Rhodococcus|s__Rhodococcus sp. 15-725-2-2b
ncbi_2127033	Rhodococcus sp. AD45-ID	root|_d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Nocardiaceae|g__Rhodococcus|s__Rhodococcus sp. AD45-ID
ncbi_1852041	Rhodococcus sp. AJR001	root|_d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Nocardiaceae|g__Rhodococcus|s__Rhodococcus sp. AJR001
ncbi_1813676	Rhodococcus sp. EPR-147	root|_d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Nocardiaceae|g__Rhodococcus|s__Rhodococcus sp. EPR-147
ncbi_1736300	Rhodococcus sp. Leaf225	root|_d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Nocardiaceae|g__Rhodococcus|s__Rhodococcus sp. Leaf225
ncbi_1736307	Rhodococcus sp. Leaf247	root|_d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Nocardiaceae|g__Rhodococcus|s__Rhodococcus sp. Leaf247
ncbi_1736310	Rhodococcus sp. Leaf258	root|_d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Nocardiaceae|g__Rhodococcus|s__Rhodococcus sp. Leaf258
ncbi_1736210	Rhodococcus sp. Leaf7	root|_d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Nocardiaceae|g__Rhodococcus|s__Rhodococcus sp. Leaf7
ncbi_2485207	Rhodococcus sp. LP_11_YM	root|_d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Nocardiaceae|g__Rhodococcus|s__Rhodococcus sp. LP_11_YM
ncbi_2485208	Rhodococcus sp. LP_3_YM	root|_d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Nocardiaceae|g__Rhodococcus|s__Rhodococcus sp. LP_3_YM
ncbi_1882814	Rhodococcus sp. OK270	root|_d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Nocardiaceae|g__Rhodococcus|s__Rhodococcus sp. OK270
ncbi_2135731	Rhodococcus sp. OK611	root|_d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Nocardiaceae|g__Rhodococcus|s__Rhodococcus sp. OK611
ncbi_1882743	Rhodococcus sp. WS1	root|_d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Nocardiaceae|g__Rhodococcus|s__Rhodococcus sp. WS1
ncbi_1930581	Rhodococcus sp. YL-0	root|_d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Nocardiaceae|g__Rhodococcus|s__Rhodococcus sp. YL-0
ncbi_2029567	Rhodomicrobium sp. R_RK_3	root|_d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Hyphomicrobiaceae|g__Rhodomicrobium|s__Rhodomicrobium sp. R_RK_3
ncbi_336829	Rhodonellum ikkaensis	root|_d__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Cytophagaceae|g__Rhodonellum|s__Rhodonellum ikkaensis
ncbi_336828	Rhodonellum psychrophilum GCM71 = DSM 17998	root|_d__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Cytophagaceae|g__Rhodonellum|s__Rhodonellum psychrophilum GCM71 = DSM 17998
ncbi_2023130	Rhodopirellula sp. MGV	root|_d__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Planctomycetales|f__Planctomycetaceae|g__Rhodopirellula|s__Rhodopirellula sp. MGV
ncbi_999699	Rhodopseudomonas pentothenatexigens	root|_d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Bradyrhizobiaceae|g__Rhodopseudomonas|s__Rhodopseudomonas pentothenatexigens
ncbi_999700	Rhodopseudomonas thermotolerans	root|_d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Bradyrhizobiaceae|g__Rhodopseudomonas|s__Rhodopseudomonas thermotolerans
ncbi_1436798	Rickettsia fournieri	root|_d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rickettsiales|f__Rickettsiaceae|g__Rickettsia|s__Rickettsia fournieri
ncbi_226665	Rickettsia heilongjiangensis 054	root|_d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rickettsiales|f__Rickettsiaceae|g__Rickettsia|s__Rickettsia heilongjiangensis 054
ncbi_337479	Rickettsia sp. MEAM1 (Bemisia tabaci)	root|_d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rickettsiales|f__Rickettsiaceae|g__Rickettsia|s__Rickettsia sp. MEAM1 (Bemisia tabaci)
ncbi_1851512	Rickettsia sp. wb	root|_d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rickettsiales|f__Rickettsiaceae|g__Rickettsia|s__Rickettsia sp. wb
ncbi_1851203	Rickettsia sp. wq	root|_d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rickettsiales|f__Rickettsiaceae|g__Rickettsia|s__Rickettsia sp. wq
ncbi_2293130	Roseburia sp. AF22-2LB	root|_d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia sp. AF22-2LB
ncbi_2293131	Roseburia sp. AF22-8AC	root|_d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia sp. AF22-8AC
ncbi_2293132	Roseburia sp. AF25-13LB	root|_d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia sp. AF25-13LB
ncbi_2293133	Roseburia sp. AF25-15LB	root|_d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia sp. AF25-15LB
ncbi_2293134	Roseburia sp. AF25-18LB	root|_d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia sp. AF25-18LB
ncbi_2293135	Roseburia sp. AF25-25LB	root|_d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia sp. AF25-25LB
ncbi_2292368	Roseburia sp. OM02-15	root|_d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia sp. OM02-15
ncbi_2293139	Roseburia sp. OM03-18	root|_d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia sp. OM03-18
ncbi_2293140	Roseburia sp. OM03-7AC	root|_d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia sp. OM03-7AC
ncbi_2293141	Roseburia sp. OM04-10AA	root|_d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia sp. OM04-10AA
ncbi_2293142	Roseburia sp. OM04-10BH	root|_d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia sp. OM04-10BH
ncbi_2293143	Roseburia sp. OM04-15AA	root|_d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia sp. OM04-15AA
ncbi_2293144	Roseburia sp. TF10-5	root|_d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia sp. TF10-5
ncbi_1739511	Rothia sp. HMSC065D09	root|_d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Micrococcaceae|g__Rothia|s__Rothia sp. HMSC065D09
ncbi_1739503	Rothia sp. HMSC066H02	root|_d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Micrococcaceae|g__Rothia|s__Rothia sp. HMSC066H02
ncbi_2292245	Ruminococcus sp. AF13-28	root|_d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus sp. AF13-28
ncbi_2292246	Ruminococcus sp. AF13-37	root|_d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus sp. AF13-37
ncbi_2293152	Ruminococcus sp. AF17-1AC	root|_d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus sp. AF17-1AC
ncbi_2292248	Ruminococcus sp. AF17-22AC	root|_d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus sp. AF17-22AC
ncbi_2293153	Ruminococcus sp. AF17-24	root|_d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus sp. AF17-24
ncbi_2293154	Ruminococcus sp. AF17-6	root|_d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus sp. AF17-6
ncbi_2293155	Ruminococcus sp. AF17-6LB	root|_d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus sp. AF17-6LB
ncbi_2293159	Ruminococcus sp. AF19-4LB	root|_d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus sp. AF19-4LB
ncbi_2292251	Ruminococcus sp. AF21-42	root|_d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus sp. AF21-42
ncbi_2293162	Ruminococcus sp. AF24-16	root|_d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus sp. AF24-16
ncbi_2293163	Ruminococcus sp. AF25-13	root|_d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus sp. AF25-13
ncbi_2293164	Ruminococcus sp. AF25-17	root|_d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus sp. AF25-17
ncbi_2293168	Ruminococcus sp. AF25-3LB	root|_d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus sp. AF25-3LB
ncbi_2293169	Ruminococcus sp. AF26-25AA	root|_d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus sp. AF26-25AA
ncbi_2293170	Ruminococcus sp. AF27-11AA	root|_d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus sp. AF27-11AA
ncbi_2293171	Ruminococcus sp. AF27-12AA	root|_d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus sp. AF27-12AA
ncbi_2293172	Ruminococcus sp. AF27-3	root|_d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus sp. AF27-3
ncbi_2292067	Ruminococcus sp. AF31-16BH	root|_d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus sp. AF31-16BH
ncbi_2292069	Ruminococcus sp. AF41-9	root|_d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus sp. AF41-9
ncbi_2292073	Ruminococcus sp. AM07-21	root|_d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus sp. AM07-21
ncbi_2293183	Ruminococcus sp. AM12-48	root|_d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus sp. AM12-48
ncbi_2293185	Ruminococcus sp. AM18-15	root|_d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus sp. AM18-15
ncbi_2293186	Ruminococcus sp. AM18-44	root|_d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus sp. AM18-44
ncbi_2293189	Ruminococcus sp. AM23-1LB	root|_d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus sp. AM23-1LB
ncbi_2293191	Ruminococcus sp. AM27-11LB	root|_d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus sp. AM27-11LB
ncbi_2293193	Ruminococcus sp. AM27-27	root|_d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus sp. AM27-27
ncbi_2293196	Ruminococcus sp. AM29-1	root|_d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus sp. AM29-1
ncbi_2293197	Ruminococcus sp. AM29-10LB	root|_d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus sp. AM29-10LB
ncbi_2293199	Ruminococcus sp. AM29-19LB	root|_d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus sp. AM29-19LB
ncbi_2293200	Ruminococcus sp. AM29-1LB	root|_d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus sp. AM29-1LB
ncbi_2293201	Ruminococcus sp. AM29-5AC	root|_d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus sp. AM29-5AC
ncbi_2293210	Ruminococcus sp. AM36-2AA	root|_d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus sp. AM36-2AA
ncbi_2293211	Ruminococcus sp. AM36-5	root|_d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus sp. AM36-5
ncbi_2293219	Ruminococcus sp. AM45-9BH	root|_d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus sp. AM45-9BH
ncbi_2293222	Ruminococcus sp. AM49-10BH	root|_d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus sp. AM49-10BH
ncbi_2293223	Ruminococcus sp. AM49-8	root|_d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus sp. AM49-8
ncbi_2448031	Ruminococcus sp. B05	root|_d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus sp. B05
ncbi_2292374	Ruminococcus sp. OM05-10BH	root|_d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus sp. OM05-10BH
ncbi_2292375	Ruminococcus sp. OM06-36AC	root|_d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus sp. OM06-36AC
ncbi_2293235	Ruminococcus sp. OM08-13AT	root|_d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus sp. OM08-13AT
ncbi_2293239	Ruminococcus sp. TF10-12AC	root|_d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus sp. TF10-12AC
ncbi_2293240	Ruminococcus sp. TF10-6	root|_d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus sp. TF10-6
ncbi_2293242	Ruminococcus sp. TF12-19AC	root|_d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus sp. TF12-19AC
ncbi_244362	Ruminococcus sp. YE71	root|_d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus sp. YE71
ncbi_1352374	Ruminococcus sp. YE78	root|_d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus sp. YE78
ncbi_418522	Saccharopolyspora jiangxiensis	root|_d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Pseudonocardiales|f__Pseudonocardiaceae|g__Saccharopolyspora|s__Saccharopolyspora jiangxiensis
ncbi_1909438	Salinivibrio sp. AR647	root|_d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Vibrionales|f__Vibrionaceae|g__Salinivibrio|s__Salinivibrio sp. AR647
ncbi_1909447	Salinivibrio sp. IB868	root|_d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Vibrionales|f__Vibrionaceae|g__Salinivibrio|s__Salinivibrio sp. IB868
ncbi_1766121	Salinivibrio sp. IB870	root|_d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Vibrionales|f__Vibrionaceae|g__Salinivibrio|s__Salinivibrio sp. IB870
ncbi_1909456	Salinivibrio sp. MA440	root|_d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Vibrionales|f__Vibrionaceae|g__Salinivibrio|s__Salinivibrio sp. MA440
ncbi_1909468	Salinivibrio sp. ML290	root|_d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Vibrionales|f__Vibrionaceae|g__Salinivibrio|s__Salinivibrio sp. ML290
ncbi_2364881	Salipiger sp. D13	root|_d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Salipiger|s__Salipiger sp. D13
ncbi_2500542	Salmonella sp. SSDFZ54	root|_d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Salmonella|s__Salmonella sp. SSDFZ54
ncbi_78259	Scardovia inopinata F0304	root|_d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Scardovia|s__Scardovia inopinata
ncbi_78259	Scardovia inopinata JCM 12537	root|_d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Scardovia|s__Scardovia inopinata
ncbi_2547429	Segetibacter sp. 3557_3	root|_d__Bacteria|p__Bacteroidetes|c__Chitinophagia|o__Chitinophagales|f__Chitinophagaceae|g__Segetibacter|s__Segetibacter sp. 3557_3
ncbi_1532556	Serratia sp. Ag2	root|_d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Yersiniaceae|g__Serratia|s__Serratia sp. Ag2
ncbi_768490	Serratia sp. AS12	root|_d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Yersiniaceae|g__Serratia|s__Serratia sp. AS12
ncbi_768493	Serratia sp. AS13	root|_d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Yersiniaceae|g__Serratia|s__Serratia sp. AS13
ncbi_1397284	Serratia sp. H1n	root|_d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Yersiniaceae|g__Serratia|s__Serratia sp. H1n
ncbi_1397285	Serratia sp. H1w	root|_d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Yersiniaceae|g__Serratia|s__Serratia sp. H1w
ncbi_1261032	Serratia sp. ISTD04	root|_d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Yersiniaceae|g__Serratia|s__Serratia sp. ISTD04
ncbi_2485839	Serratia sp. LS-1	root|_d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Yersiniaceae|g__Serratia|s__Serratia sp. LS-1
ncbi_1931999	Serratia sp. OLAL2	root|_d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Yersiniaceae|g__Serratia|s__Serratia sp. OLAL2
ncbi_1914907	Serratia sp. OLBL1	root|_d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Yersiniaceae|g__Serratia|s__Serratia sp. OLBL1
ncbi_1914908	Serratia sp. OLCL1	root|_d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Yersiniaceae|g__Serratia|s__Serratia sp. OLCL1
ncbi_1914909	Serratia sp. OLDL1	root|_d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Yersiniaceae|g__Serratia|s__Serratia sp. OLDL1
ncbi_1914910	Serratia sp. OLEL1	root|_d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Yersiniaceae|g__Serratia|s__Serratia sp. OLEL1
ncbi_1914911	Serratia sp. OLFL2	root|_d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Yersiniaceae|g__Serratia|s__Serratia sp. OLFL2
ncbi_1914912	Serratia sp. OLHL2	root|_d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Yersiniaceae|g__Serratia|s__Serratia sp. OLHL2
ncbi_1914913	Serratia sp. OLIL2	root|_d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Yersiniaceae|g__Serratia|s__Serratia sp. OLIL2
ncbi_1914914	Serratia sp. OLJL1	root|_d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Yersiniaceae|g__Serratia|s__Serratia sp. OLJL1
ncbi_1907195	Serratia sp. OLLOLW30	root|_d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Yersiniaceae|g__Serratia|s__Serratia sp. OLLOLW30
ncbi_1907431	Serratia sp. OLMTLW26	root|_d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Yersiniaceae|g__Serratia|s__Serratia sp. OLMTLW26
ncbi_1931998	Serratia sp. OMLW3	root|_d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Yersiniaceae|g__Serratia|s__Serratia sp. OMLW3
ncbi_1933284	Serratia sp. OPWLW3	root|_d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Yersiniaceae|g__Serratia|s__Serratia sp. OPWLW3
ncbi_1932000	Serratia sp. OSPLW9	root|_d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Yersiniaceae|g__Serratia|s__Serratia sp. OSPLW9
ncbi_1758196	Serratia sp. SSNIH1	root|_d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Yersiniaceae|g__Serratia|s__Serratia sp. SSNIH1
ncbi_2080493	Serratia sp. SSNIH2	root|_d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Yersiniaceae|g__Serratia|s__Serratia sp. SSNIH2
ncbi_1920111	Serratia sp. SSNIH3	root|_d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Yersiniaceae|g__Serratia|s__Serratia sp. SSNIH3
ncbi_1920112	Serratia sp. SSNIH4	root|_d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Yersiniaceae|g__Serratia|s__Serratia sp. SSNIH4
ncbi_1920121	Serratia sp. SSNIH5	root|_d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Yersiniaceae|g__Serratia|s__Serratia sp. SSNIH5
ncbi_2058304	Shewanella sp. Bg11-22	root|_d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales|f__Shewanellaceae|g__Shewanella|s__Shewanella sp. Bg11-22
ncbi_2058309	Shewanella sp. Choline-02u-19	root|_d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales|f__Shewanellaceae|g__Shewanella|s__Shewanella sp. Choline-02u-19
ncbi_1565129	Shewanella sp. ECSMB14101	root|_d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales|f__Shewanellaceae|g__Shewanella|s__Shewanella sp. ECSMB14101
ncbi_2487742	Shewanella sp. M2	root|_d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales|f__Shewanellaceae|g__Shewanella|s__Shewanella sp. M2
ncbi_1201295	Shewanella sp. POL2	root|_d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales|f__Shewanellaceae|g__Shewanella|s__Shewanella sp. POL2
ncbi_2487741	Shewanella sp. R106	root|_d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales|f__Shewanellaceae|g__Shewanella|s__Shewanella sp. R106
ncbi_1892898	Shigella sp. FC1056	root|_d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Shigella|s__Shigella sp. FC1056
ncbi_1892899	Shigella sp. FC1139	root|_d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Shigella|s__Shigella sp. FC1139
ncbi_1890303	Shigella sp. FC1172	root|_d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Shigella|s__Shigella sp. FC1172
ncbi_1890304	Shigella sp. FC1180	root|_d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Shigella|s__Shigella sp. FC1180
ncbi_1892896	Shigella sp. FC130	root|_d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Shigella|s__Shigella sp. FC130
ncbi_1892895	Shigella sp. FC1544	root|_d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Shigella|s__Shigella sp. FC1544
ncbi_1898037	Shigella sp. FC1567	root|_d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Shigella|s__Shigella sp. FC1567
ncbi_1898038	Shigella sp. FC1655	root|_d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Shigella|s__Shigella sp. FC1655
