#Datasets	ERR1474564.unmapped	ERR1474565.unmapped	ERR1474566.unmapped	ERR1474567.unmapped	ERR1474568.unmapped	ERR1474569.unmapped	ERR1474570.unmapped	ERR1474571.unmapped	ERR1474572.unmapped	ERR1474573.unmapped	ERR1474574.unmapped	ERR1474575.unmapped	ERR1474576.unmapped	ERR1474577.unmapped	ERR1474578.unmapped	ERR1474579.unmapped	ERR1474580.unmapped	ERR1474581.unmapped	ERR1474582.unmapped	ERR1474583.unmapped	ERR1474584.unmapped	ERR1474585.unmapped	ERR1474586.unmapped	ERR1474587.unmapped	SRS011247.unmapped	SRS011310.unmapped	SRS013506.unmapped	SRS013942.unmapped	SRS013945.unmapped	SRS014468.unmapped	SRS014692.unmapped	SRS015055.unmapped	SRS015436.unmapped	SRS015799.unmapped	SRS018359.unmapped	SRS019120.unmapped	SRS019124.unmapped	SRS019587.unmapped	SRS024281.unmapped	SRS043239.unmapped	SRS052874.unmapped	SRS056892.unmapped	SRS058105.unmapped
"Actinomyces sp. oral taxon 171"	0.0	1647.0	0.0	0.0	0.0	0.0	0.0	2272.0	0.0	193.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	969.0	6245.0	2998.0	0.0	9209.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	393.0	0.0	2440.0	0.0	0.0	1132.0	2891.0	0.0	9513.0	0.0	4400.0	0.0	8518.0	0.0
"Actinomyces sp. oral taxon 172"	8099.0	23199.0	6266.0	34691.0	461400.0	60771.0	357933.0	6555.0	1181.0	1838.0	845.0	35522.0	833.0	4632.0	3790.0	3089.0	690823.0	9436.0	182156.0	61318.0	14123.0	120831.0	82826.0	100562.0	1941.0	0.0	0.0	928.0	0.0	2475.0	2185.0	23419.0	2506.0	0.0	1050.0	1553.0	0.0	1699.0	0.0	17958.0	4006.0	0.0	0.0
"Actinomyces sp. oral taxon 180"	0.0	0.0	0.0	0.0	0.0	0.0	6467.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7338.0	386.0	1511.0	1278.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	553.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	919.0	0.0	5722.0	0.0
"Actinomyces sp. oral taxon 181"	0.0	6149.0	0.0	33693.0	44539.0	2535.0	50981.0	1756.0	578.0	368.0	446.0	4943.0	0.0	17461.0	2014.0	1178.0	95152.0	2873.0	20721.0	5730.0	6458.0	92177.0	51810.0	0.0	4935.0	0.0	0.0	540.0	0.0	1336.0	8197.0	7042.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1022.0	0.0	0.0	0.0
"Actinomyces sp. oral taxon 414"	952.0	0.0	0.0	1045.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6068.0	1994.0	3784.0	15081.0	1068.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	732.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7406.0	0.0	0.0	0.0
"Actinomyces sp. oral taxon 448"	0.0	0.0	0.0	0.0	31702.0	0.0	10639.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1862.0	0.0	4048.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	120.0	0.0	356.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4935.0	0.0
"Actinomyces sp. oral taxon 848"	0.0	0.0	0.0	0.0	21593.0	0.0	4382.0	1255.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1011.0	1481.0	1552.0	5823.0	0.0	3420.0	0.0	0.0	0.0	0.0	0.0	222.0	0.0	485.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Actinomyces sp. oral taxon 849"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	360.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3523.0	0.0	0.0	0.0
"Actinomyces sp. oral taxon 877"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3572.0	0.0	0.0	0.0
"Actinomyces sp. oral taxon 897"	1474.0	0.0	0.0	0.0	0.0	2343.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	417.0	1405.0	6408.0	1826.0	7901.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Schaalia cardiffensis"	1677.0	0.0	3601.0	0.0	0.0	944.0	0.0	0.0	277.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18378.0	334.0	3460.0	3787.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Schaalia georgiae"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1526.0	0.0	0.0	0.0
"Schaalia odontolytica"	11069.0	46878.0	23440.0	40330.0	171542.0	20744.0	283585.0	10751.0	2290.0	2022.0	1145.0	17714.0	917.0	5682.0	2137.0	5966.0	245459.0	20364.0	50699.0	50221.0	18300.0	123683.0	105967.0	93125.0	9003.0	2659.0	926.0	2937.0	73044.0	2265.0	3608.0	23242.0	11215.0	0.0	11258.0	10335.0	0.0	39638.0	8823.0	29597.0	7890.0	30893.0	2577.0
"Schaalia turicensis"	0.0	0.0	0.0	0.0	0.0	0.0	5152.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Trueperella pyogenes"	0.0	4480.0	0.0	18975.0	26775.0	1995.0	30040.0	0.0	363.0	355.0	512.0	5980.0	0.0	13983.0	2390.0	0.0	106248.0	3293.0	22238.0	6371.0	4322.0	58467.0	26553.0	5443.0	3378.0	0.0	0.0	1351.0	0.0	751.0	7048.0	5240.0	0.0	0.0	0.0	616.0	0.0	0.0	0.0	1142.0	0.0	0.0	0.0
"Alloscardovia omnicolens"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	194.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19992.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1024.0	723.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Bifidobacterium dentium"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1312.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1859.0	1724.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Bifidobacterium longum"	0.0	0.0	0.0	0.0	0.0	0.0	6902.0	0.0	0.0	0.0	0.0	0.0	0.0	10879.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Parascardovia denticolens"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	466.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Scardovia inopinata"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	282.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Scardovia wiggsiae"	0.0	0.0	0.0	0.0	0.0	0.0	16341.0	0.0	1829.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10861.0	669.0	4193.0	7745.0	3685.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Corynebacterium ammoniagenes"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1231.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Corynebacterium durum"	3882.0	14366.0	0.0	2269.0	12337.0	1095.0	0.0	18345.0	1517.0	1003.0	808.0	6348.0	1698.0	0.0	2195.0	0.0	27764.0	3963.0	30854.0	42281.0	4058.0	49756.0	14994.0	8071.0	6066.0	2496.0	0.0	1220.0	0.0	1226.0	0.0	2128.0	0.0	981.0	1863.0	7998.0	0.0	10561.0	0.0	2300.0	1745.0	0.0	1689.0
"Corynebacterium kroppenstedtii"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	440.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Corynebacterium matruchotii"	27214.0	25588.0	35568.0	44189.0	174923.0	20461.0	93065.0	23859.0	12848.0	1153.0	11859.0	22495.0	9847.0	6454.0	9261.0	11190.0	76169.0	28362.0	77525.0	93653.0	40350.0	94851.0	91988.0	69679.0	0.0	8218.0	0.0	615.0	0.0	1965.0	2205.0	7138.0	0.0	0.0	2017.0	523.0	0.0	2294.0	0.0	169322.0	3311.0	2752.0	0.0
"Corynebacterium provencense"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8121.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Corynebacterium sp. HMSC069E04"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	386.0	311.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	759.0	0.0	1068.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Mycobacterium leprae"	1458.0	1547.0	1335.0	1047.0	0.0	991.0	0.0	0.0	443.0	256.0	209.0	0.0	0.0	0.0	419.0	0.0	0.0	897.0	0.0	1681.0	1238.0	0.0	0.0	0.0	0.0	0.0	4720.0	2041.0	0.0	1943.0	1000.0	1500.0	0.0	3174.0	4441.0	1273.0	5283.0	0.0	0.0	0.0	0.0	0.0	0.0
"Mycobacterium tuberculosis"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1040.0	0.0	0.0	355.0	0.0	396.0	0.0	0.0	1271.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Cellulomonas flavigena"	0.0	1844.0	0.0	0.0	0.0	0.0	12067.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6542.0	0.0	1480.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	506.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Kytococcus sedentarius"	0.0	3958.0	0.0	1602.0	10463.0	2035.0	29979.0	0.0	0.0	224.0	0.0	2847.0	0.0	787.0	0.0	0.0	18986.0	888.0	3653.0	2647.0	1857.0	5923.0	8302.0	5459.0	0.0	0.0	0.0	0.0	0.0	169.0	0.0	1561.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3558.0	1850.0	7369.0	0.0
"Paenarthrobacter nicotinovorans"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	397.0	285.0	1626.0	0.0	0.0	0.0	0.0	6310.0	1364.0	1347.0	6099.0	2981.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Rothia aeria"	26959.0	22313.0	11553.0	4605.0	45358.0	3711.0	0.0	54879.0	1106.0	0.0	1283.0	3440.0	2317.0	0.0	1095.0	0.0	63398.0	734.0	10648.0	1217.0	5865.0	116767.0	31107.0	52306.0	13554.0	4954.0	0.0	12759.0	380693.0	4631.0	0.0	21999.0	7294.0	1809.0	17347.0	15941.0	13030.0	3568.0	3548.0	2914.0	6731.0	6963.0	2337.0
"Rothia dentocariosa"	1098.0	12768.0	0.0	0.0	29537.0	0.0	9358.0	6975.0	3538.0	1389.0	601.0	2333.0	1808.0	3886.0	1535.0	2665.0	25523.0	0.0	9683.0	2180.0	1281.0	34021.0	46065.0	3593.0	5701.0	3617.0	1235.0	620.0	9439.0	1074.0	978.0	3118.0	12646.0	2972.0	7457.0	781.0	0.0	25272.0	0.0	17653.0	7530.0	3739.0	12471.0
"Rothia mucilaginosa"	89893.0	74961.0	39824.0	25188.0	958094.0	54670.0	236485.0	140782.0	3442.0	10498.0	20426.0	89975.0	13674.0	10406.0	18306.0	21993.0	225223.0	42289.0	185175.0	175094.0	57345.0	455643.0	160436.0	468374.0	6331.0	0.0	1127.0	2489.0	46935.0	1222.0	4575.0	12529.0	4137.0	2261.0	14501.0	1597.0	0.0	15831.0	0.0	15164.0	7400.0	10603.0	1874.0
"Rothia sp. HMSC036D11"	0.0	4103.0	0.0	0.0	14662.0	0.0	0.0	1655.0	2361.0	459.0	0.0	0.0	997.0	837.0	462.0	1393.0	9163.0	0.0	2561.0	0.0	0.0	7384.0	23168.0	0.0	11548.0	0.0	0.0	0.0	2529.0	401.0	0.0	1437.0	1721.0	1071.0	1070.0	0.0	0.0	17273.0	0.0	4556.0	2678.0	2581.0	1583.0
"Rothia sp. HMSC058E10"	0.0	2767.0	0.0	0.0	0.0	0.0	0.0	1373.0	650.0	306.0	0.0	0.0	327.0	1292.0	0.0	0.0	0.0	0.0	1696.0	0.0	0.0	0.0	7632.0	0.0	0.0	0.0	0.0	0.0	0.0	153.0	0.0	474.0	0.0	0.0	0.0	0.0	0.0	3394.0	0.0	5842.0	0.0	0.0	0.0
"Rothia sp. HMSC061C12"	1523.0	1403.0	0.0	0.0	14439.0	1373.0	5506.0	2352.0	0.0	264.0	315.0	1901.0	0.0	0.0	442.0	0.0	0.0	762.0	3788.0	3629.0	1081.0	19899.0	0.0	7795.0	0.0	0.0	0.0	0.0	2728.0	0.0	0.0	402.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Rothia sp. HMSC061D12"	3167.0	3313.0	0.0	956.0	45189.0	3459.0	10019.0	5097.0	0.0	636.0	980.0	5755.0	1063.0	0.0	891.0	2101.0	10627.0	2262.0	11792.0	9615.0	3465.0	28272.0	16925.0	23883.0	0.0	0.0	0.0	0.0	4094.0	0.0	0.0	412.0	0.0	0.0	2239.0	0.0	0.0	1940.0	0.0	1060.0	0.0	0.0	0.0
"Rothia sp. HMSC061E04"	2299.0	2128.0	0.0	0.0	18573.0	2159.0	7777.0	2965.0	0.0	333.0	557.0	3629.0	378.0	0.0	496.0	0.0	6252.0	1398.0	5461.0	6518.0	1300.0	10041.0	0.0	13227.0	0.0	0.0	2845.0	772.0	173651.0	0.0	0.0	0.0	0.0	8568.0	40892.0	0.0	2136.0	71877.0	0.0	0.0	21256.0	50565.0	0.0
"Rothia sp. HMSC062F03"	0.0	0.0	0.0	1544.0	101848.0	1382.0	24155.0	1405.0	0.0	227.0	841.0	1657.0	490.0	2560.0	0.0	0.0	0.0	773.0	3505.0	4398.0	2351.0	7137.0	41615.0	4251.0	0.0	0.0	0.0	0.0	0.0	158.0	1390.0	2346.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Rothia sp. HMSC062H08"	1238.0	0.0	0.0	0.0	18189.0	985.0	4622.0	1776.0	0.0	225.0	247.0	0.0	0.0	0.0	0.0	0.0	0.0	643.0	3229.0	2993.0	0.0	17524.0	0.0	6480.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	873.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Rothia sp. HMSC064D08"	0.0	4843.0	0.0	0.0	14289.0	0.0	0.0	1590.0	1988.0	493.0	0.0	0.0	1038.0	0.0	505.0	1856.0	10422.0	0.0	2831.0	0.0	0.0	7963.0	23735.0	0.0	1963.0	0.0	0.0	0.0	3306.0	325.0	0.0	1041.0	2019.0	1189.0	1099.0	0.0	0.0	10093.0	0.0	3505.0	2625.0	0.0	0.0
"Rothia sp. HMSC064F07"	1819.0	2425.0	0.0	0.0	22199.0	3079.0	12274.0	3151.0	0.0	235.0	480.0	2346.0	573.0	0.0	512.0	0.0	0.0	1175.0	4730.0	5039.0	1746.0	23862.0	0.0	10455.0	0.0	0.0	0.0	0.0	4356.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8617.0	0.0	0.0	0.0
"Rothia sp. HMSC065B04"	1604.0	1710.0	0.0	0.0	14923.0	1375.0	5026.0	2253.0	0.0	210.0	371.0	2128.0	0.0	0.0	0.0	0.0	0.0	928.0	3816.0	3802.0	1023.0	22038.0	0.0	10047.0	0.0	0.0	0.0	409.0	3598.0	0.0	0.0	427.0	0.0	0.0	906.0	0.0	0.0	1875.0	0.0	0.0	0.0	0.0	0.0
"Rothia sp. HMSC065C03"	2231.0	2251.0	0.0	0.0	28364.0	2194.0	6659.0	3616.0	0.0	348.0	501.0	2848.0	483.0	0.0	610.0	0.0	6770.0	1549.0	6653.0	6282.0	3238.0	32927.0	9751.0	14385.0	0.0	0.0	0.0	0.0	3386.0	0.0	0.0	445.0	0.0	0.0	937.0	0.0	0.0	2160.0	0.0	1146.0	0.0	0.0	0.0
"Rothia sp. HMSC065C12"	1783.0	1737.0	0.0	0.0	18074.0	2677.0	7903.0	3532.0	0.0	316.0	471.0	2712.0	356.0	0.0	518.0	0.0	0.0	1049.0	5179.0	5382.0	1828.0	20629.0	0.0	11869.0	0.0	0.0	0.0	0.0	2412.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7520.0	0.0	1373.0	0.0	0.0	0.0
"Rothia sp. HMSC065D02"	0.0	2517.0	0.0	0.0	0.0	0.0	0.0	1280.0	629.0	281.0	0.0	0.0	359.0	1085.0	0.0	0.0	0.0	0.0	1967.0	0.0	0.0	0.0	7874.0	0.0	0.0	0.0	0.0	0.0	0.0	161.0	0.0	492.0	0.0	0.0	0.0	0.0	0.0	4651.0	0.0	4056.0	0.0	0.0	0.0
"Rothia sp. HMSC065G12"	0.0	1875.0	0.0	0.0	0.0	0.0	0.0	0.0	431.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1474.0	0.0	0.0	0.0	5794.0	0.0	0.0	0.0	0.0	0.0	0.0	114.0	0.0	363.0	0.0	0.0	0.0	0.0	0.0	3097.0	0.0	5147.0	0.0	0.0	0.0
"Rothia sp. HMSC066G02"	1149.0	0.0	0.0	0.0	13455.0	1115.0	3678.0	1602.0	0.0	0.0	238.0	0.0	0.0	0.0	0.0	0.0	0.0	717.0	3202.0	2671.0	0.0	14394.0	0.0	5984.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	508.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Rothia sp. HMSC066G07"	2355.0	2475.0	0.0	0.0	30799.0	1710.0	6815.0	3122.0	0.0	249.0	785.0	3526.0	474.0	0.0	463.0	0.0	5757.0	1381.0	5098.0	7664.0	1450.0	23717.0	5104.0	11057.0	0.0	0.0	0.0	0.0	4237.0	0.0	0.0	515.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1750.0	0.0	0.0	0.0
"Rothia sp. HMSC067H10"	0.0	2394.0	0.0	0.0	10759.0	0.0	0.0	3353.0	768.0	926.0	0.0	0.0	670.0	0.0	906.0	0.0	13410.0	0.0	5363.0	1365.0	0.0	6361.0	12592.0	0.0	0.0	0.0	0.0	0.0	3958.0	277.0	0.0	708.0	1813.0	1092.0	1115.0	0.0	0.0	5799.0	0.0	3552.0	1722.0	0.0	2214.0
"Rothia sp. HMSC068E02"	1050.0	1530.0	0.0	0.0	10565.0	999.0	4132.0	2074.0	0.0	0.0	0.0	1882.0	0.0	0.0	0.0	0.0	0.0	564.0	3812.0	2754.0	0.0	16782.0	0.0	5134.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	550.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Rothia sp. HMSC068F09"	0.0	0.0	0.0	1526.0	125979.0	1597.0	18020.0	1320.0	0.0	213.0	529.0	1887.0	441.0	2480.0	0.0	0.0	0.0	877.0	4003.0	3692.0	2844.0	6305.0	50663.0	4362.0	0.0	0.0	0.0	944.0	0.0	0.0	793.0	1221.0	0.0	0.0	0.0	0.0	0.0	17172.0	0.0	0.0	0.0	0.0	0.0
"Rothia sp. HMSC069C01"	0.0	2231.0	0.0	0.0	8378.0	0.0	0.0	3751.0	631.0	904.0	0.0	0.0	532.0	0.0	951.0	0.0	12683.0	0.0	5317.0	1372.0	0.0	5597.0	10014.0	0.0	0.0	0.0	0.0	0.0	2424.0	352.0	0.0	838.0	1494.0	1130.0	979.0	0.0	0.0	5245.0	0.0	3523.0	1690.0	0.0	5357.0
"Rothia sp. HMSC069C03"	2159.0	1981.0	0.0	0.0	13900.0	2094.0	6576.0	2687.0	0.0	322.0	502.0	3634.0	372.0	0.0	464.0	0.0	0.0	1236.0	5000.0	6318.0	1387.0	11460.0	0.0	10592.0	0.0	0.0	6875.0	754.0	196056.0	0.0	0.0	0.0	0.0	9608.0	97723.0	491.0	2466.0	167976.0	0.0	0.0	27456.0	102277.0	0.0
"Rothia sp. HMSC069C04"	2147.0	2499.0	0.0	0.0	14785.0	1534.0	6115.0	2000.0	0.0	240.0	578.0	3921.0	327.0	0.0	593.0	0.0	5865.0	801.0	3720.0	3768.0	1487.0	16964.0	0.0	9450.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	601.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Rothia sp. HMSC069C10"	1728.0	1427.0	0.0	0.0	16035.0	1480.0	5406.0	2559.0	0.0	381.0	699.0	1949.0	425.0	0.0	434.0	0.0	0.0	905.0	4506.0	3896.0	1071.0	26608.0	0.0	8937.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	520.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Rothia sp. HMSC069D01"	2565.0	1343.0	0.0	0.0	10845.0	882.0	3980.0	1782.0	0.0	239.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	825.0	3812.0	2919.0	1366.0	14078.0	0.0	5410.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	360.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	954.0	0.0	0.0	0.0
"Rothia sp. HMSC071B01"	1921.0	2458.0	0.0	0.0	14666.0	1361.0	6035.0	2176.0	0.0	237.0	463.0	2556.0	0.0	0.0	439.0	0.0	0.0	1032.0	4976.0	5504.0	1453.0	19085.0	0.0	12330.0	0.0	0.0	0.0	0.0	2357.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1753.0	0.0	0.0	0.0
"Rothia sp. HMSC071C12"	1662.0	1578.0	0.0	0.0	16067.0	1706.0	6778.0	2520.0	0.0	232.0	418.0	2199.0	440.0	0.0	429.0	0.0	0.0	771.0	3543.0	4226.0	2452.0	24964.0	0.0	8271.0	0.0	0.0	0.0	0.0	2970.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Rothia sp. HMSC071F11"	0.0	1812.0	0.0	0.0	6853.0	0.0	0.0	0.0	778.0	245.0	0.0	0.0	362.0	0.0	0.0	0.0	0.0	0.0	1590.0	0.0	0.0	0.0	10362.0	0.0	0.0	0.0	0.0	0.0	0.0	224.0	0.0	593.0	0.0	0.0	0.0	0.0	0.0	5569.0	0.0	2277.0	1513.0	0.0	0.0
"Rothia sp. HMSC072B03"	0.0	0.0	0.0	955.0	108479.0	917.0	13195.0	0.0	0.0	0.0	469.0	1556.0	0.0	1487.0	0.0	0.0	0.0	383.0	3015.0	1390.0	1878.0	6281.0	34907.0	0.0	0.0	0.0	0.0	0.0	0.0	135.0	730.0	1500.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Rothia sp. HMSC072B04"	1897.0	1773.0	0.0	0.0	16936.0	2233.0	7355.0	2798.0	0.0	274.0	554.0	2347.0	0.0	0.0	496.0	0.0	5848.0	1126.0	4557.0	4854.0	1647.0	19483.0	0.0	10182.0	0.0	0.0	0.0	0.0	2382.0	0.0	0.0	0.0	0.0	0.0	1086.0	0.0	0.0	1655.0	0.0	1039.0	0.0	0.0	0.0
"Rothia sp. HMSC072E10"	0.0	0.0	0.0	1710.0	248956.0	1700.0	23384.0	1248.0	0.0	192.0	640.0	1820.0	445.0	2698.0	437.0	0.0	0.0	578.0	3028.0	3272.0	3231.0	6177.0	72865.0	4477.0	0.0	0.0	0.0	0.0	0.0	0.0	1403.0	1356.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Rothia sp. HMSC073B08"	1654.0	1867.0	0.0	0.0	15459.0	2114.0	7257.0	2710.0	0.0	213.0	496.0	2337.0	356.0	0.0	0.0	0.0	0.0	999.0	4382.0	4350.0	1506.0	24446.0	0.0	11463.0	0.0	0.0	0.0	0.0	2355.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1365.0	0.0	0.0	0.0
"Rothia sp. HMSC075F09"	1158.0	0.0	0.0	0.0	10277.0	972.0	0.0	1725.0	0.0	194.0	449.0	1662.0	0.0	0.0	0.0	0.0	0.0	783.0	3460.0	3443.0	0.0	15401.0	0.0	6077.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	380.0	0.0	0.0	2265.0	0.0	0.0	0.0	0.0	907.0	0.0	0.0	0.0
